,data_id,job_id,idbigfarm,plangyear,water,disaster,suitability,plant_maintenance,plant_breed,plant_sale_price,produce
5442,440397,116,1720,2561,0.0,0.0,50.0,440.00,0101,15.00,350.0
5443,440398,116,1720,2561,0.0,0.0,50.0,440.00,0101,15.00,350.0
5444,440399,116,1720,2561,0.0,0.0,50.0,440.00,0101,15.00,350.0
5445,440400,116,1720,2561,14.2857,0.0,50.0,440.00,0101,15.00,350.0
5446,440401,116,1720,2561,0.0,0.0,50.0,440.00,0101,15.00,350.0
5447,440402,116,1720,2561,0.0,0.0,25.0,440.00,0101,15.00,350.0
5448,440403,116,1720,2561,0.0,0.0,50.0,440.00,0101,15.00,350.0
5449,440404,116,1720,2561,0.0,0.0,75.0,440.00,0101,15.00,350.0
5450,440405,116,1720,2561,0.0,0.0,75.0,440.00,0101,15.00,350.0
5451,440406,116,1720,2561,0.0,0.0,75.0,440.00,0101,15.00,350.0
5452,440407,116,1720,2561,0.0,0.0,50.0,440.00,0101,15.00,350.0
5453,440408,116,1720,2561,0.0,0.0,75.0,440.00,0101,15.00,350.0
5454,440409,116,1720,2561,0.0,0.0,75.0,440.00,0101,15.00,350.0
5455,440410,116,1720,2561,0.0,0.0,75.0,440.00,0101,15.00,350.0
5456,440411,116,1720,2561,0.0,0.0,25.0,440.00,0101,15.00,350.0
5457,440412,116,1720,2561,0.0,0.0,75.0,440.00,0101,15.00,350.0
5458,440413,116,1720,2561,0.0,0.0,50.0,440.00,0101,15.00,350.0
5459,440414,116,1720,2561,0.0,0.0,50.0,440.00,0101,15.00,350.0
5460,440415,116,1720,2561,0.0,0.0,50.0,440.00,0101,15.00,350.0
5461,440416,116,1720,2561,14.2857,0.0,50.0,440.00,0101,15.00,350.0
5462,440417,116,1720,2561,14.2857,0.0,75.0,440.00,0101,15.00,350.0
5463,440418,116,1720,2561,0.0,0.0,50.0,440.00,0101,15.00,350.0
5464,440419,116,1720,2561,0.0,0.0,50.0,440.00,0101,15.00,350.0
5465,440420,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5466,440421,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5467,440422,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5468,440423,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5469,440424,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5470,440425,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5471,440426,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5472,440427,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5474,440429,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5475,440430,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5476,440431,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5477,440432,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5478,440433,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5479,440434,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5480,440435,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5481,440436,116,1727,2561,14.2857,0.0,50.0,800.00,0101,15.00,400.0
5482,440437,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5483,440438,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5484,440439,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5485,440440,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5486,440441,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5487,440442,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5488,440443,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5489,440444,116,1727,2561,0.0,0.0,75.0,800.00,0101,15.00,400.0
5490,440445,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5491,440446,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5492,440447,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5493,440448,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5494,440449,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5495,440450,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5496,440451,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5497,440452,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5498,440453,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5499,440454,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5500,440455,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5501,440456,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5502,440457,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5503,440458,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5504,440459,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5505,440460,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5506,440461,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5507,440462,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5508,440463,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5509,440464,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5510,440465,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5511,440466,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5512,440467,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5513,440468,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5514,440469,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5515,440470,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5516,440471,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5517,440472,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5518,440473,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5519,440474,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5520,440475,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5521,440476,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5522,440477,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5523,440478,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5524,440479,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5525,440480,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5526,440481,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5527,440482,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5528,440483,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,280.0
5529,440484,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5530,440485,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5531,440486,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5533,440488,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5534,440489,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5535,440490,116,1727,2561,14.2857,0.0,50.0,800.00,0101,15.00,400.0
5536,440491,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5537,440492,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5538,440493,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5539,440494,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5540,440495,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5541,440496,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5542,440497,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5543,440498,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5545,440500,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5546,440501,116,1727,2561,14.2857,0.0,50.0,800.00,0101,15.00,280.0
5547,440502,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5548,440503,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5549,440504,116,1727,2561,14.2857,0.0,50.0,800.00,0101,15.00,400.0
5550,440505,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5551,440506,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5552,440507,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5553,440508,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5554,440509,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5555,440510,116,1727,2561,14.2857,0.0,50.0,800.00,0101,15.00,400.0
5556,440511,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5557,440512,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5558,440513,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5559,440514,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5560,440515,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5561,440516,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5562,440517,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5563,440518,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5564,440519,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5565,440520,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5566,440521,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5567,440522,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5568,440523,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5569,440524,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5570,440525,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5571,440526,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5572,440527,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5573,440528,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5574,440529,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5575,440530,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5577,440532,116,1727,2561,14.2857,0.0,50.0,800.00,0101,15.00,320.0
5578,440533,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5579,440534,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5580,440535,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5581,440536,116,1727,2561,0.0,0.0,75.0,800.00,0101,15.00,400.0
5582,440537,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5583,440538,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5584,440539,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5585,440540,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5586,440541,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5587,440542,116,1727,2561,0.0,0.0,25.0,800.00,0101,15.00,400.0
5588,440543,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5589,440544,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5590,440545,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5591,440546,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5592,440547,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5593,440548,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5594,440549,116,1727,2561,0.0,0.0,75.0,800.00,0101,15.00,400.0
5595,440550,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5596,440551,116,1727,2561,14.2857,0.0,50.0,800.00,0101,15.00,400.0
5598,440553,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5599,440554,116,1727,2561,14.2857,0.0,50.0,800.00,0101,15.00,400.0
5600,440555,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5601,440556,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5602,440557,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5604,440559,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5605,440560,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5606,440561,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5607,440562,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5608,440563,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5609,440564,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5610,440565,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5611,440566,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5612,440567,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5613,440568,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5614,440569,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5615,440570,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5618,440573,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5619,440574,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5620,440575,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5621,440576,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5622,440577,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5623,440578,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5624,440579,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5625,440580,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5626,440581,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5627,440582,116,1727,2561,0.0,0.0,75.0,800.00,0101,15.00,400.0
5628,440583,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5629,440584,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5630,440585,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5631,440586,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5632,440587,116,1727,2561,14.2857,0.0,50.0,800.00,0101,15.00,400.0
5633,440588,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5634,440589,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5635,440590,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5636,440591,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5637,440592,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5638,440593,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5639,440594,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5640,440595,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5641,440596,116,1727,2561,0.0,0.0,75.0,800.00,0101,15.00,400.0
5642,440597,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5643,440598,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5644,440599,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5645,440600,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5646,440601,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5648,440603,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5649,440604,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5650,440605,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5651,440606,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5652,440607,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5653,440608,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5654,440609,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5655,440610,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5656,440611,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5657,440612,116,1727,2561,14.2857,0.0,50.0,800.00,0101,15.00,400.0
5658,440613,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5659,440614,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5660,440615,116,1727,2561,14.2857,0.0,50.0,800.00,0101,15.00,240.0
5661,440616,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5662,440617,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5663,440618,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5664,440619,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5665,440620,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5666,440621,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5667,440622,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5668,440623,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5669,440624,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5670,440625,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5671,440626,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5672,440627,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5673,440628,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5674,440629,116,1727,2561,0.0,0.0,75.0,800.00,0101,15.00,400.0
5675,440630,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5676,440631,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5677,440632,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5678,440633,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5679,440634,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5680,440635,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5681,440636,116,1727,2561,14.2857,0.0,50.0,800.00,0101,15.00,400.0
5682,440637,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5683,440638,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5684,440639,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5685,440640,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5686,440641,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5687,440642,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5688,440643,116,1727,2561,14.2857,0.0,50.0,800.00,0101,15.00,400.0
5689,440644,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5690,440645,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5691,440646,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5692,440647,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5693,440648,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5694,440649,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5695,440650,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5696,440651,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5697,440652,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5698,440653,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5699,440654,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5700,440655,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5701,440656,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5702,440657,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5703,440658,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5704,440659,116,1727,2561,14.2857,0.0,50.0,800.00,0101,15.00,400.0
5705,440660,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5706,440661,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5707,440662,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5708,440663,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5709,440664,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5710,440665,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5711,440666,116,1727,2561,0.0,0.0,75.0,800.00,0101,15.00,400.0
5712,440667,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5713,440668,116,1727,2561,14.2857,0.0,50.0,800.00,0101,15.00,400.0
5714,440669,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5715,440670,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5716,440671,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5717,440672,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5718,440673,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5719,440674,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,231.0
5720,440675,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5722,440677,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5723,440678,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5724,440679,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5725,440680,116,1727,2561,0.0,0.0,75.0,800.00,0101,15.00,400.0
5726,440681,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5727,440682,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5728,440683,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5729,440684,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5730,440685,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5731,440686,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5732,440687,116,1727,2561,0.0,0.0,75.0,800.00,0101,15.00,400.0
5733,440688,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5734,440689,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5735,440690,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5736,440691,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5737,440692,116,1727,2561,14.2857,0.0,50.0,800.00,0101,15.00,400.0
5738,440693,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,320.0
5739,440694,116,1727,2561,14.2857,0.0,50.0,800.00,0101,15.00,400.0
5740,440695,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5741,440696,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5742,440697,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5743,440698,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5744,440699,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5745,440700,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5746,440701,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5747,440702,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5748,440703,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,231.0
5749,440704,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5750,440705,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5751,440706,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5752,440707,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5753,440708,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5754,440709,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5755,440710,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5756,440711,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5757,440712,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5758,440713,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5760,440715,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5762,440717,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5763,440718,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5764,440719,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5765,440720,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5766,440721,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5767,440722,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5768,440723,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5769,440724,116,1727,2561,14.2857,0.0,50.0,800.00,0101,15.00,400.0
5770,440725,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5771,440726,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5772,440727,116,1727,2561,14.2857,0.0,50.0,800.00,0101,15.00,280.0
5773,440728,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5774,440729,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5775,440730,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5776,440731,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,240.0
5777,440732,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5778,440733,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5779,440734,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5780,440735,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5781,440736,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5782,440737,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5783,440738,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5784,440739,116,1727,2561,0.0,0.0,50.0,800.00,0101,15.00,400.0
5785,440740,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
5786,440741,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
5787,440742,116,1728,2561,0.0,0.0,75.0,800.00,0101,15.00,430.0
5788,440743,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
5789,440744,116,1728,2561,0.0,0.0,25.0,800.00,0101,15.00,430.0
5790,440745,116,1728,2561,0.0,0.0,25.0,800.00,0101,15.00,430.0
5791,440746,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
5792,440747,116,1728,2561,0.0,0.0,75.0,800.00,0101,15.00,430.0
